student;vak;activiteit;zaal;dag;tijdslot
Kropman Ngoc;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Kropman Ngoc;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Voigt Edwinus;Netwerken en systeembeveiliging Practica 4;Practica;A1.08;wo;15-17
Voigt Edwinus;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Voigt Edwinus;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Kros Vincent;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Kros Vincent;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Kros Vincent;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Kros Vincent;Collectieve Intelligentie Werkcollege 3;Werkcollege;A1.06;vr;15-17
Kros Vincent;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Volman Nadien;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Volman Nadien;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Volman Nadien;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Volman Nadien;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Volman Nadien;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
Volman Nadien;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Volman Nadien;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Kuijpers Resul;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Kuijpers Resul;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Kuijpers Resul;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Kuijpers Resul;Bioinformatica Practica 1;Practica;A1.06;di;15-17
Kuijpers Resul;Autonomous Agents 2 Werkcollege 3;Werkcollege;A1.06;do;9-11
Kuijpers Resul;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Kuijpers Resul;Autonomous Agents 2 Practica 2;Practica;C0.110;vr;17-19
Kuijpers Resul;Bioinformatica Werkcollege 2;Werkcollege;A1.08;di;11-13
Kuijpers Resul;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Kuijpers Resul;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Kuijpers Resul;Software engineering Practica 2;Practica;C1.112;di;9-11
Kuijpers Resul;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Vooijs Annemarie;Compilerbouw practicum Practica 2;Practica;B0.201;di;13-15
Kwantes Machteld;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Kwantes Machteld;Heuristieken 1 Werkcollege 1;Werkcollege;A1.06;wo;13-15
Voskuilen Dax;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Voskuilen Dax;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Voskuilen Dax;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Voskuilen Dax;Moderne Databases Practica 2;Practica;A1.06;di;11-13
Voskuilen Dax;Software engineering Practica 1;Practica;A1.04;di;9-11
Voskuilen Dax;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Voskuilen Dax;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Voskuilen Dax;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Besemer Theadora;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Besemer Theadora;Data Mining Werkcollege 1;Werkcollege;A1.08;vr;15-17
Besemer Theadora;Data Mining Practica 1;Practica;A1.04;vr;13-15
Besemer Theadora;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Beulen Abdallah;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Beulen Abdallah;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Beulen Abdallah;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Beulen Abdallah;Autonomous Agents 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Beulen Abdallah;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Beulen Abdallah;Software engineering Practica 2;Practica;C1.112;di;9-11
Beulen Abdallah;Autonomous Agents 2 Practica 3;Practica;A1.04;vr;9-11
Beulen Abdallah;Heuristieken 1 Werkcollege 1;Werkcollege;A1.06;wo;13-15
Beulen Abdallah;Reflectie op de digitale cultuur Werkcollege 3;Werkcollege;C1.112;do;15-17
Beulen Abdallah;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Beulen Abdallah;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Beulen Abdallah;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Beulen Abdallah;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Beunen Eltjo;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Beunen Eltjo;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
Beunen Eltjo;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Beunen Eltjo;Software engineering Practica 1;Practica;A1.04;di;9-11
Beunen Eltjo;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Beunen Eltjo;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Bhaggoe Saba;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Bhaggoe Saba;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Bhaggoe Saba;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Bhaggoe Saba;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
Bhaggoe Saba;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
Bhaggoe Saba;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Bischoff Ella;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Bischoff Ella;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Bischoff Ella;Collectieve Intelligentie Werkcollege 1;Werkcollege;A1.08;ma;11-13
Bischoff Ella;Collectieve Intelligentie Practica 1;Practica;C0.110;vr;9-11
Bischoff Ella;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Blijleven Perry;Project Numerical Recipes Practica 2;Practica;A1.06;vr;13-15
Blik Thyrza;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Blik Thyrza;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Blikman Jarik;Heuristieken 2 Werkcollege 1;Werkcollege;C0.110;vr;11-13
Blikman Jarik;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
Blikman Jarik;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Blikman Jarik;Data Mining Werkcollege 3;Werkcollege;A1.04;do;13-15
Blikman Jarik;Data Mining Practica 2;Practica;A1.06;di;13-15
Blikman Jarik;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Blikman Jarik;Bioinformatica Practica 1;Practica;A1.06;di;15-17
Blikman Jarik;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
Blikman Jarik;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Blikman Jarik;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
Blikman Jarik;Netwerken en systeembeveiliging Practica 2;Practica;A1.10;do;15-17
Blikman Jarik;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Blikman Jarik;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Blikman Jarik;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Blikman Monika;Informatie- en organisatieontwerp Practica 2;Practica;A1.10;di;13-15
Blikman Monika;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C0.110;do;13-15
Blikman Monika;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Blikman Monika;Netwerken en systeembeveiliging Practica 1;Practica;B0.201;di;15-17
Blikman Monika;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Blikman Monika;Informatie- en organisatieontwerp Werkcollege 1;Werkcollege;A1.08;wo;9-11
Blikman Monika;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Blikman Monika;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Bloemert Marco;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Bloemert Marco;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Bloemert Marco;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Bloemert Marco;Collectieve Intelligentie Werkcollege 3;Werkcollege;A1.06;vr;15-17
Bloemert Marco;Collectieve Intelligentie Practica 3;Practica;B0.201;di;11-13
Bloemsma Anjana;Compilerbouw practicum Practica 1;Practica;B0.201;vr;9-11
Blomsma Guilliano;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Blomsma Guilliano;Project Genetic Algorithms Practica 1;Practica;A1.04;wo;9-11
Blomsma Guilliano;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Blomsma Guilliano;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
Blomsma Guilliano;Webprogrammeren en databases Practica 2;Practica;A1.10;vr;11-13
Boateng Lenne;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
Boateng Lenne;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Boateng Lenne;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Boateng Lenne;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
Boateng Lenne;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Boateng Lenne;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Boekema Amadou;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Boekema Amadou;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
Boekema Amadou;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Boekema Amadou;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
Boekema Amadou;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Boekema Amadou;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Boekema Amadou;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Boekema Amadou;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Bol Armin;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Bol Armin;Project Genetic Algorithms Practica 2;Practica;C0.110;do;15-17
Bolding Rayn;Moderne Databases Werkcollege 1;Werkcollege;A1.10;ma;15-17
Bolding Rayn;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Bolding Rayn;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Bontenbal Jeremey;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Bontenbal Jeremey;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Bontenbal Jeremey;Reflectie op de digitale cultuur Werkcollege 2;Werkcollege;B0.201;ma;9-11
Bontenbal Jeremey;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Bontenbal Jeremey;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Bood Tariq;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
Boogert Hiba;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Boogert Hiba;Netwerken en systeembeveiliging Practica 1;Practica;B0.201;di;15-17
Boogert Hiba;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Borg Kely;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Borsboom Ken;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Borsboom Ken;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Borsboom Ken;Reflectie op de digitale cultuur Werkcollege 2;Werkcollege;B0.201;ma;9-11
Boshuis Narin;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
Boshuis Narin;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Boshuis Narin;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
Bosman Rudolph;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Bosman Rudolph;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Boutkan Jael;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Boutkan Jael;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Boutkan Jael;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Braamhaar Resi;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Brans Hanne;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Brans Hanne;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Brans Hanne;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Brans Hanne;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
Brans Hanne;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Brans Hanne;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Brans Hanne;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Brasser Cyrina;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Brasser Cyrina;Bioinformatica Werkcollege 2;Werkcollege;A1.08;di;11-13
Brasser Cyrina;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Brasser Cyrina;Bioinformatica Practica 2;Practica;B0.201;di;9-11
Brasser Cyrina;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Brasser Cyrina;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Brasser Cyrina;Project Numerical Recipes Practica 3;Practica;A1.08;do;13-15
Brink Femia;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Brink Femia;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Brink Femia;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Brink Femia;Collectieve Intelligentie Werkcollege 2;Werkcollege;C1.112;wo;9-11
Brink Femia;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.10;di;15-17
Brink Femia;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
Brink Femia;Collectieve Intelligentie Practica 3;Practica;B0.201;di;11-13
Brink Renze;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Brink Renze;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Brink Renze;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Brink Renze;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Brink Renze;Webprogrammeren en databases Werkcollege 1;Werkcollege;A1.08;vr;9-11
Brink Renze;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Brink Renze;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Brink Renze;Webprogrammeren en databases Practica 2;Practica;A1.10;vr;11-13
Brinks Nyncke;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Brinks Nyncke;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Brinksma Wulfert;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Brinksma Wulfert;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
Brinksma Wulfert;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Broeks Ilyass;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Broeks Ilyass;Bioinformatica Practica 1;Practica;A1.06;di;15-17
Broeks Ilyass;Bioinformatica Werkcollege 2;Werkcollege;A1.08;di;11-13
Broeks Ilyass;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Broeks Ilyass;Zoeken sturen en bewegen Practica 1;Practica;A1.08;di;13-15
Broeks Ilyass;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Broeks Ilyass;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Broer Ethan;Software engineering Practica 2;Practica;C1.112;di;9-11
Broer Ethan;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Broer Ethan;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Broer Ethan;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Broer Ethan;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
Broer Ethan;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Broer Ethan;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Broer Ethan;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Broerse Tarah;Autonomous Agents 2 Werkcollege 3;Werkcollege;A1.06;do;9-11
Broerse Tarah;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Broerse Tarah;Autonomous Agents 2 Practica 3;Practica;A1.04;vr;9-11
Broerse Tarah;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Broerse Tarah;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Broerse Tarah;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Bronsema Devlin;Informatie- en organisatieontwerp Practica 2;Practica;A1.10;di;13-15
Bronsema Devlin;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Bronsema Devlin;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Bronsema Devlin;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C0.110;do;13-15
Bronsema Devlin;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Bronsema Devlin;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Bronsema Devlin;Informatie- en organisatieontwerp Werkcollege 1;Werkcollege;A1.08;wo;9-11
Bruijnes Sayfeddine;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Bruijnes Sayfeddine;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Bruijnes Sayfeddine;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Bruijnes Sayfeddine;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Bruijnes Sayfeddine;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Bruijnes Sayfeddine;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Bruijnes Sayfeddine;Data Mining Werkcollege 3;Werkcollege;A1.04;do;13-15
Bruijnes Sayfeddine;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Bruijnes Sayfeddine;Data Mining Practica 2;Practica;A1.06;di;13-15
Brunsveld Virginie;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Brunsveld Virginie;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Brunsveld Virginie;Collectieve Intelligentie Werkcollege 3;Werkcollege;A1.06;vr;15-17
Brunsveld Virginie;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Brunsveld Virginie;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Brunsveld Virginie;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Brunsveld Virginie;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
Brunsveld Virginie;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Brunsveld Virginie;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Brunsveld Virginie;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
Brunsveld Virginie;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
Brunsveld Virginie;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Brunsveld Virginie;Autonomous Agents 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Brunsveld Virginie;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Brunsveld Virginie;Autonomous Agents 2 Practica 3;Practica;A1.04;vr;9-11
Brunsveld Virginie;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Brusse Angus;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Brusse Angus;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Brusse Angus;Netwerken en systeembeveiliging Practica 1;Practica;B0.201;di;15-17
Budel Allan;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Budel Allan;Heuristieken 2 Werkcollege 1;Werkcollege;C0.110;vr;11-13
Budel Allan;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Budel Allan;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Budel Allan;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Buining Wytske;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
Buining Wytske;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Buining Wytske;Programmeren in Java 2 Practica 5;Practica;A1.06;wo;9-11
Buining Wytske;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Buining Wytske;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Buining Wytske;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Buining Wytske;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
Buining Wytske;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Buining Wytske;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Buining Wytske;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Buining Wytske;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
Buining Wytske;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Buining Wytske;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Buizer Rika;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Buizer Rika;Informatie- en organisatieontwerp Practica 2;Practica;A1.10;di;13-15
Buizer Rika;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Buizer Rika;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C0.110;do;13-15
Buizer Rika;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Buizer Rika;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Buizer Rika;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Buizer Rika;Informatie- en organisatieontwerp Werkcollege 1;Werkcollege;A1.08;wo;9-11
Buizer Rika;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Buter Vivianne;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Buter Vivianne;Programmeren in Java 2 Practica 4;Practica;A1.10;vr;9-11
Buter Vivianne;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;do;11-13
Buter Vivianne;Project Numerical Recipes Practica 1;Practica;A1.06;do;13-15
Buter Vivianne;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Buter Vivianne;Advanced Heuristics Practica 1;Practica;B0.201;do;9-11
Buter Vivianne;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Buter Vivianne;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
't Jong Christoffel;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
't Jong Christoffel;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
't Jong Christoffel;Moderne Databases Practica 2;Practica;A1.06;di;11-13
't Jong Christoffel;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
't Jong Christoffel;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
't Jong Christoffel;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
't Lam Jorg;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
't Lam Jorg;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
't Lam Jorg;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
't Lam Jorg;Technology for games Werkcollege 2;Werkcollege;A1.10;ma;11-13
Talhaoui Nermin;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Talhaoui Nermin;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Talhaoui Nermin;Compilerbouw practicum Practica 3;Practica;A1.08;di;15-17
Talhaoui Nermin;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Talhaoui Nermin;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
Talhaoui Nermin;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
