student;vak;activiteit;zaal;dag;tijdslot
Eissens Ludovicus;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Eissens Ludovicus;Bioinformatica Practica 3;Practica;C0.110;ma;9-11
van de Sanden Jurre;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
van de Sanden Jurre;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
van de Sanden Jurre;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
van de Sanden Jurre;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
van de Sanden Jurre;Bioinformatica Werkcollege 1;Werkcollege;C0.110;wo;11-13
van de Sanden Jurre;Bioinformatica Practica 1;Practica;A1.04;di;9-11
Elberse Pearl;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
Elberse Pearl;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van de Wardt Paulette;Machine Learning Hoorcollege 2;Hoorcollege;C1.112;di;9-11
van de Wardt Paulette;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van de Wardt Paulette;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;do;11-13
van de Wardt Paulette;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;A1.08;ma;15-17
van de Wardt Paulette;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
van de Wardt Paulette;Machine Learning Hoorcollege 1;Hoorcollege;B0.201;wo;11-13
van de Wardt Paulette;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;B0.201;di;11-13
Elissen Raven;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Elissen Raven;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Elissen Raven;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Elissen Raven;Netwerken en systeembeveiliging Practica 4;Practica;B0.201;ma;15-17
Elissen Raven;Bioinformatica Werkcollege 3;Werkcollege;A1.04;di;11-13
Elissen Raven;Bioinformatica Practica 2;Practica;C0.110;do;17-19
van den Berg Nanke;Machine Learning Hoorcollege 1;Hoorcollege;B0.201;wo;11-13
van den Berg Nanke;Machine Learning Hoorcollege 2;Hoorcollege;C1.112;di;9-11
Elschot Bauke;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
Elschot Bauke;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Elschot Bauke;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
Elschot Bauke;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van den Boer Btissam;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van den Boer Btissam;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
van den Boer Btissam;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
van den Boer Btissam;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
van den Boer Btissam;Technology for games Werkcollege 2;Werkcollege;A1.06;vr;15-17
Elschot Geerten;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
Elschot Geerten;Software engineering Practica 1;Practica;A1.08;do;15-17
Elschot Geerten;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Elschot Geerten;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Elschot Geerten;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
van den Born Enrique;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;C0.110;ma;11-13
van den Born Enrique;Compilerbouw practicum Practica 2;Practica;C0.110;di;17-19
van den Born Enrique;Informatie- en organisatieontwerp Practica 1;Practica;C0.110;vr;15-17
van den Born Enrique;Informatie- en organisatieontwerp Werkcollege 2;Werkcollege;B0.201;vr;9-11
van den Born Enrique;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C1.112;vr;11-13
van den Born Enrique;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
van den Born Enrique;Technology for games Werkcollege 1;Werkcollege;A1.04;vr;13-15
van den Born Enrique;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
Ensink Dinah;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Ensink Dinah;Programmeren in Java 2 Practica 4;Practica;A1.08;wo;9-11
Ensink Dinah;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van den Eijnde Cyrano;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
van den Eijnde Cyrano;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
van den Eijnde Cyrano;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van den Eijnde Cyrano;Heuristieken 1 Werkcollege 2;Werkcollege;A1.04;do;13-15
van den Eijnde Cyrano;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
van den Eijnde Cyrano;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Essink Hande;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Essink Hande;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
Essink Hande;Moderne Databases Practica 3;Practica;C0.110;di;13-15
van den Engel Ceren;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
van den Engel Ceren;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van den Engel Ceren;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van den Engel Ceren;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
van den Engel Ceren;Programmeren in Java 2 Practica 5;Practica;B0.201;di;15-17
Essink Jaro;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Essink Jaro;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
Essink Jaro;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Essink Jaro;Programmeren in Java 2 Practica 3;Practica;A1.04;vr;9-11
Essink Jaro;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
Essink Jaro;Compilerbouw Practica 1;Practica;C0.110;vr;13-15
van den Ham Cyrille;Programmeren in Java 2 Practica 6;Practica;A1.08;ma;9-11
Ester Herwin;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;B0.201;do;9-11
Ester Herwin;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Ester Herwin;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Ester Herwin;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Ester Herwin;Data Mining Hoorcollege 1;Hoorcollege;A1.10;do;13-15
Ester Herwin;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;A1.08;ma;13-15
Ester Herwin;Data Mining Hoorcollege 2;Hoorcollege;C0.110;do;9-11
Ester Herwin;Bioinformatica Practica 1;Practica;A1.04;di;9-11
Ester Herwin;Autonomous Agents 2 Practica 1;Practica;A1.10;ma;15-17
Ester Herwin;Bioinformatica Werkcollege 3;Werkcollege;A1.04;di;11-13
Ester Herwin;Data Mining Werkcollege 3;Werkcollege;A1.10;vr;13-15
Ester Herwin;Autonomous Agents 2 Werkcollege 3;Werkcollege;A1.06;di;9-11
Ester Herwin;Data Mining Practica 2;Practica;C1.112;wo;9-11
van den Hoogen Lon;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
van den Hoogen Lon;Calculus 2 Werkcollege 3;Werkcollege;A1.06;do;11-13
Fekkes Jurrian;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;B0.201;do;9-11
Fekkes Jurrian;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;A1.08;ma;13-15
Fekkes Jurrian;Calculus 2 Werkcollege 3;Werkcollege;A1.06;do;11-13
Fekkes Jurrian;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;wo;13-15
Fekkes Jurrian;Algoritmen en complexiteit Practica 1;Practica;A1.04;vr;15-17
Fekkes Jurrian;Zoeken sturen en bewegen Practica 2;Practica;A1.06;do;9-11
Fekkes Jurrian;Autonomous Agents 2 Werkcollege 3;Werkcollege;A1.06;di;9-11
Fekkes Jurrian;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Fekkes Jurrian;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Fekkes Jurrian;Autonomous Agents 2 Practica 2;Practica;C1.112;wo;15-17
van den Oord Amos;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
van den Oord Amos;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Fennis Nurcan;Moderne Databases Werkcollege 2;Werkcollege;A1.06;ma;11-13
Fennis Nurcan;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Fennis Nurcan;Moderne Databases Practica 1;Practica;A1.10;do;11-13
van der Doelen Chelly;Webprogrammeren en databases Werkcollege 1;Werkcollege;B0.201;vr;15-17
van der Doelen Chelly;Webprogrammeren en databases Practica 1;Practica;A1.06;vr;13-15
van der Doelen Chelly;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van der Doelen Chelly;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
van der Doelen Chelly;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;do;11-13
van der Doelen Chelly;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
van der Doelen Chelly;Heuristieken 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
van der Doelen Chelly;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
van der Doelen Chelly;Reflectie op de digitale cultuur Werkcollege 2;Werkcollege;A1.08;vr;11-13
van der Doelen Chelly;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;B0.201;di;11-13
Fleming Antonius;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
Fleming Antonius;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Fleming Antonius;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Fleming Antonius;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van der Drift Tamar;Compilerbouw practicum Practica 1;Practica;A1.08;vr;9-11
Florijn Belle;Project Numerical Recipes Practica 1;Practica;A1.08;do;11-13
Florijn Belle;Heuristieken 1 Werkcollege 2;Werkcollege;A1.04;do;13-15
Florijn Belle;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
van der Gaag Lakshmi;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van der Gaag Lakshmi;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Fokkens Diemer;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Fokkens Diemer;Calculus 2 Werkcollege 1;Werkcollege;A1.08;di;15-17
Fokkens Diemer;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Fokkens Diemer;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Fokkens Diemer;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Fokkens Diemer;Moderne Databases Werkcollege 2;Werkcollege;A1.06;ma;11-13
Fokkens Diemer;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
Fokkens Diemer;Bioinformatica Werkcollege 3;Werkcollege;A1.04;di;11-13
Fokkens Diemer;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Fokkens Diemer;Technology for games Werkcollege 1;Werkcollege;A1.04;vr;13-15
Fokkens Diemer;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
Fokkens Diemer;Moderne Databases Practica 2;Practica;C1.112;do;15-17
Fokkens Diemer;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Fokkens Diemer;Bioinformatica Practica 3;Practica;C0.110;ma;9-11
van der Geer Deejay;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;B0.201;do;9-11
van der Geer Deejay;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van der Geer Deejay;Data Mining Hoorcollege 2;Hoorcollege;C0.110;do;9-11
van der Geer Deejay;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;A1.08;ma;13-15
van der Geer Deejay;Autonomous Agents 2 Practica 1;Practica;A1.10;ma;15-17
van der Geer Deejay;Data Mining Werkcollege 3;Werkcollege;A1.10;vr;13-15
van der Geer Deejay;Autonomous Agents 2 Werkcollege 3;Werkcollege;A1.06;di;9-11
van der Geer Deejay;Data Mining Practica 3;Practica;A1.10;do;15-17
van der Geer Deejay;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
van der Geer Deejay;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
van der Geer Deejay;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van der Geer Deejay;Algoritmen en complexiteit Werkcollege 1;Werkcollege;C1.112;do;13-15
van der Geer Deejay;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
van der Geer Deejay;Data Mining Hoorcollege 1;Hoorcollege;A1.10;do;13-15
van der Geer Deejay;Heuristieken 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Freriks Ynze;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Freriks Ynze;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
Freriks Ynze;Software engineering Practica 1;Practica;A1.08;do;15-17
van der Gulik Ferhan;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
van der Gulik Ferhan;Moderne Databases Werkcollege 3;Werkcollege;B0.201;do;15-17
van der Gulik Ferhan;Moderne Databases Practica 3;Practica;C0.110;di;13-15
Geboers Nordin;Data Mining Hoorcollege 2;Hoorcollege;C0.110;do;9-11
Geboers Nordin;Programmeren in Java 2 Practica 1;Practica;C1.112;di;13-15
Geboers Nordin;Data Mining Werkcollege 3;Werkcollege;A1.10;vr;13-15
Geboers Nordin;Data Mining Hoorcollege 1;Hoorcollege;A1.10;do;13-15
Geboers Nordin;Data Mining Practica 2;Practica;C1.112;wo;9-11
van der Klei Daisy;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
van der Klei Daisy;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
van der Klei Daisy;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van der Klei Daisy;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van der Klei Daisy;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
van der Klei Daisy;Collectieve Intelligentie Practica 4;Practica;A1.10;ma;13-15
van der Klei Daisy;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
van der Klei Daisy;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van der Klei Daisy;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
van der Klei Daisy;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
van der Klei Daisy;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
van der Klei Daisy;Programmeren in Java 2 Practica 2;Practica;C1.112;do;9-11
van der Klei Daisy;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
van der Klei Daisy;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
Geelen Bahattin;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Geelen Bahattin;Technology for games Werkcollege 1;Werkcollege;A1.04;vr;13-15
Geelen Bahattin;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
van der Leek Pearl;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
van der Leek Pearl;Moderne Databases Werkcollege 3;Werkcollege;B0.201;do;15-17
van der Leek Pearl;Moderne Databases Practica 3;Practica;C0.110;di;13-15
Geers Sohrab;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Geers Sohrab;Collectieve Intelligentie Practica 3;Practica;A1.06;do;13-15
Geers Sohrab;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Geers Sohrab;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Geers Sohrab;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Geers Sohrab;Zoeken sturen en bewegen Practica 2;Practica;A1.06;do;9-11
Geers Sohrab;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Geers Sohrab;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
van der Marel Ay?egl;Algoritmen en complexiteit Werkcollege 1;Werkcollege;C1.112;do;13-15
van der Marel Ay?egl;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
van der Marel Ay?egl;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Geluk Patric;Webprogrammeren en databases Werkcollege 2;Werkcollege;C0.110;wo;15-17
Geluk Patric;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
Geluk Patric;Webprogrammeren en databases Practica 2;Practica;A1.10;ma;11-13
Geluk Patric;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
van der Meer Acha;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;C0.110;ma;11-13
van der Meer Acha;Informatie- en organisatieontwerp Werkcollege 1;Werkcollege;A1.08;vr;15-17
van der Meer Acha;Informatie- en organisatieontwerp Practica 1;Practica;C0.110;vr;15-17
van der Meer Acha;Algoritmen en complexiteit Werkcollege 1;Werkcollege;C1.112;do;13-15
van der Meer Acha;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C1.112;vr;11-13
van der Meer Acha;Programmeren in Java 2 Practica 5;Practica;B0.201;di;15-17
van der Meer Acha;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
van der Meer Acha;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Gerritse Eddy;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
van der Meeren Abdul;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
van der Meeren Abdul;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
van der Meeren Abdul;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
van der Meeren Abdul;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
van der Meeren Abdul;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
van der Meeren Abdul;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
van der Meeren Abdul;Bioinformatica Werkcollege 1;Werkcollege;C0.110;wo;11-13
van der Meeren Abdul;Moderne Databases Practica 1;Practica;A1.10;do;11-13
van der Meeren Abdul;Programmeren in Java 2 Practica 1;Practica;C1.112;di;13-15
van der Meeren Abdul;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
van der Meeren Abdul;Bioinformatica Practica 3;Practica;C0.110;ma;9-11
Gielissen Deacon;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;B0.201;do;9-11
Gielissen Deacon;Autonomous Agents 2 Practica 3;Practica;A1.06;di;13-15
Gielissen Deacon;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
Gielissen Deacon;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Gielissen Deacon;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Gielissen Deacon;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;A1.08;ma;13-15
Gielissen Deacon;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Gielissen Deacon;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.08;ma;11-13
Gielissen Deacon;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Gielissen Deacon;Software engineering Practica 2;Practica;C0.110;ma;17-19
Gielissen Deacon;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
Gielissen Deacon;Compilerbouw Practica 1;Practica;C0.110;vr;13-15
Gielissen Deacon;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
van der Meij Geerte;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
van der Meij Geerte;Collectieve Intelligentie Werkcollege 4;Werkcollege;A1.08;vr;13-15
van der Meij Geerte;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van der Meij Geerte;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
van der Meij Geerte;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
van der Meij Geerte;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
van der Meij Geerte;Project Numerical Recipes Practica 1;Practica;A1.08;do;11-13
van der Meij Geerte;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
van der Meij Geerte;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van der Meij Geerte;Software engineering Practica 2;Practica;C0.110;ma;17-19
van der Meij Geerte;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
van der Meij Geerte;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
van der Meij Geerte;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Giesen Richenel;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
van der Niet Maritha;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
van der Niet Maritha;Project Genetic Algorithms Practica 2;Practica;C0.110;ma;13-15
van der Niet Maritha;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
van der Niet Maritha;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;do;11-13
van der Niet Maritha;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
van der Niet Maritha;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;A1.08;ma;15-17
van der Niet Maritha;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
van der Niet Maritha;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
van der Niet Maritha;Technology for games Werkcollege 2;Werkcollege;A1.06;vr;15-17
van der Niet Maritha;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;B0.201;di;11-13
Gijbels Abdelkader;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Gijbels Abdelkader;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Gijbels Abdelkader;Project Numerical Recipes Practica 2;Practica;A1.10;vr;9-11
Gijbels Abdelkader;Compilerbouw Practica 1;Practica;C0.110;vr;13-15
Gijbels Abdelkader;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Gijbels Abdelkader;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
Gijbels Abdelkader;Compilerbouw Werkcollege 1;Werkcollege;A1.06;ma;13-15
Gijbels Abdelkader;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Gijbels Abdelkader;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Gijbels Abdelkader;Technology for games Werkcollege 2;Werkcollege;A1.06;vr;15-17
van der Plaats Johannes;Webprogrammeren en databases Practica 1;Practica;A1.06;vr;13-15
van der Plaats Johannes;Webprogrammeren en databases Werkcollege 2;Werkcollege;C0.110;wo;15-17
van der Plaats Johannes;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
van der Plaats Johannes;Programmeren in Java 2 Practica 3;Practica;A1.04;vr;9-11
van der Plaats Johannes;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Gilsing Marco;Moderne Databases Werkcollege 2;Werkcollege;A1.06;ma;11-13
Gilsing Marco;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Gilsing Marco;Moderne Databases Practica 1;Practica;A1.10;do;11-13
van der Plas Graciella;Calculus 2 Werkcollege 1;Werkcollege;A1.08;di;15-17
van der Plas Graciella;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van der Plas Graciella;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
van der Plas Graciella;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Gk Maritte;Webprogrammeren en databases Werkcollege 1;Werkcollege;B0.201;vr;15-17
Gk Maritte;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Gk Maritte;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Gk Maritte;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
Gk Maritte;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
Gk Maritte;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Gk Maritte;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
Gk Maritte;Moderne Databases Practica 1;Practica;A1.10;do;11-13
Gk Maritte;Software engineering Practica 2;Practica;C0.110;ma;17-19
Gk Maritte;Webprogrammeren en databases Practica 2;Practica;A1.10;ma;11-13
