student;vak;activiteit;zaal;dag;tijdslot
Paulissen Solane;Algoritmen en complexiteit Lab 2;Lab;A1.10;do;11-13
Paulissen Solane;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Paulissen Solane;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Paulissen Solane;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Paulissen Solane;Collectieve Intelligentie Tutorial 4;Tutorial;A1.06;vr;11-13
Paulissen Solane;Collectieve Intelligentie Lab 2;Lab;A1.06;ma;13-15
Paulissen Solane;Compilerbouw practicum Lab 1;Lab;C0.110;do;9-11
Peijs Xander;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Peijs Xander;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Peijs Xander;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Peijs Xander;Collectieve Intelligentie Tutorial 3;Tutorial;C1.112;vr;13-15
Peijs Xander;Collectieve Intelligentie Lab 4;Lab;C0.110;do;15-17
Pelders Heba;Project Genetic Algorithms Lab 3;Lab;A1.10;wo;15-17
de Leest Wieke;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
de Leest Wieke;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Pereira Luca;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Pereira Luca;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
Pereira Luca;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
Pereira Luca;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Pereira Luca;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Pereira Luca;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
Pereira Luca;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
Philippi Ilana;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
Philippi Ilana;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
Philippi Ilana;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
Philippi Ilana;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Philips Kaoutar;Advanced Heuristics Lecture 1;Lecture;C1.112;wo;11-13
Philips Kaoutar;Advanced Heuristics Lab 2;Lab;A1.08;wo;9-11
Philips Kaoutar;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Philips Kaoutar;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Philips Kaoutar;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Philips Kaoutar;Bioinformatica Tutorial 1;Tutorial;A1.10;wo;13-15
Philips Kaoutar;Bioinformatica Lab 2;Lab;A1.08;ma;11-13
Philips Kaoutar;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Philips Kaoutar;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Piek Rmy;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Piek Rmy;Algoritmen en complexiteit Tutorial 1;Tutorial;B0.201;wo;9-11
Piek Rmy;Algoritmen en complexiteit Lab 1;Lab;A1.06;do;13-15
Piek Rmy;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Piek Rmy;Heuristieken 2 Tutorial 2;Tutorial;A1.06;ma;9-11
Piek Rmy;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
Piek Rmy;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
Piek Rmy;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Piek Rmy;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Piek Rmy;Software engineering Lab 1;Lab;C1.112;wo;13-15
Plaizier Wijntje;Netwerken en systeembeveiliging Lab 2;Lab;B0.201;di;11-13
Plaizier Wijntje;Programmeren in Java 2 Lab 4;Lab;A1.08;di;13-15
Planken Giedo;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Planken Giedo;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Plasman Nathanal;Programmeren in Java 2 Lab 4;Lab;A1.08;di;13-15
Plasman Nathanal;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Plasman Nathanal;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Plasman Nathanal;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Plasman Nathanal;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Pleiter Matthijs;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Pleiter Matthijs;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Pleiter Matthijs;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Pleiter Matthijs;Collectieve Intelligentie Tutorial 4;Tutorial;A1.06;vr;11-13
Pleiter Matthijs;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Pleiter Matthijs;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Pleiter Matthijs;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Pleiter Matthijs;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
Pleiter Matthijs;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
Poepjes Zahir;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Poepjes Zahir;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Poepjes Zahir;Netwerken en systeembeveiliging Lab 4;Lab;A1.08;do;11-13
Poepjes Zahir;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Poepjes Zahir;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Poepjes Zahir;Software engineering Lab 1;Lab;C1.112;wo;13-15
Poldervaart Gustaaf;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Poldervaart Gustaaf;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
Poldervaart Gustaaf;Project Genetic Algorithms Lab 3;Lab;A1.10;wo;15-17
Poldervaart Gustaaf;Zoeken sturen en bewegen Lab 2;Lab;A1.04;ma;13-15
Polfliet Rafaela;Advanced Heuristics Lecture 1;Lecture;C1.112;wo;11-13
Polfliet Rafaela;Advanced Heuristics Lab 2;Lab;A1.08;wo;9-11
Polfliet Rafaela;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Polfliet Rafaela;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Polfliet Rafaela;Compilerbouw practicum Lab 2;Lab;C1.112;di;9-11
Polfliet Rafaela;Netwerken en systeembeveiliging Lab 1;Lab;A1.08;vr;11-13
Popma Stephano;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
Popma Stephano;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
Popma Stephano;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Popma Stephano;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Popma Stephano;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Popma Stephano;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Popma Stephano;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Popma Stephano;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Postuma Timo;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Postuma Timo;Algoritmen en complexiteit Tutorial 2;Tutorial;A1.10;ma;11-13
Postuma Timo;Algoritmen en complexiteit Lab 2;Lab;A1.10;do;11-13
Postuma Timo;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Postuma Timo;Heuristieken 1 Tutorial 1;Tutorial;B0.201;vr;13-15
Postuma Timo;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Postuma Timo;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Postuma Timo;Netwerken en systeembeveiliging Lab 1;Lab;A1.08;vr;11-13
Postuma Timo;Programmeren in Java 2 Lab 3;Lab;B0.201;vr;9-11
Potgieter Desire;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Potgieter Desire;Algoritmen en complexiteit Tutorial 2;Tutorial;A1.10;ma;11-13
Potgieter Desire;Algoritmen en complexiteit Lab 1;Lab;A1.06;do;13-15
Potgieter Desire;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Potgieter Desire;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Potgieter Desire;Programmeren in Java 2 Lab 5;Lab;A1.08;di;15-17
Pothuizen Aart;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Pothuizen Aart;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Pothuizen Aart;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Pothuizen Aart;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Pothuizen Aart;Project Genetic Algorithms Lab 3;Lab;A1.10;wo;15-17
Pothuizen Aart;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Pothuizen Aart;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Pothuizen Aart;Reflectie op de digitale cultuur Tutorial 1;Tutorial;A1.10;do;13-15
Pothuizen Aart;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Pothuizen Aart;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Pothuizen Aart;Software engineering Lab 2;Lab;B0.201;di;9-11
Pothuizen Mink;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Pothuizen Mink;Heuristieken 2 Tutorial 1;Tutorial;B0.201;do;11-13
Pothuizen Mink;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
Pothuizen Mink;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
Pothuizen Mink;Programmeren in Java 2 Lab 3;Lab;B0.201;vr;9-11
Hooijmaijers Esme;Autonomous Agents 2 Lecture 1;Lecture;C1.112;di;13-15
Hooijmaijers Esme;Autonomous Agents 2 Lecture 2;Lecture;A1.04;di;15-17
Hooijmaijers Esme;Autonomous Agents 2 Tutorial 3;Tutorial;A1.06;vr;13-15
Hooijmaijers Esme;Autonomous Agents 2 Lab 1;Lab;C0.110;vr;15-17
Hooijmaijers Esme;Project Numerical Recipes Lab 1;Lab;C1.112;do;9-11
Hooijmaijers Esme;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Hooijmaijers Esme;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
Hooijmaijers Esme;Software engineering Lab 2;Lab;B0.201;di;9-11
Potman Genesis;Netwerken en systeembeveiliging Lab 4;Lab;A1.08;do;11-13
Prevoo Hendrik-Jan;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Prevoo Hendrik-Jan;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Prevoo Hendrik-Jan;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Prinssen Annigje;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Prinssen Annigje;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Prinssen Annigje;Moderne Databases Lab 3;Lab;C0.110;ma;11-13
Prinssen Annigje;Netwerken en systeembeveiliging Lab 4;Lab;A1.08;do;11-13
Pruijmboom Javier;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Pruijmboom Javier;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
Putters Andr;Autonomous Agents 2 Lecture 1;Lecture;C1.112;di;13-15
Putters Andr;Autonomous Agents 2 Lecture 2;Lecture;A1.04;di;15-17
Putters Andr;Autonomous Agents 2 Tutorial 2;Tutorial;A1.08;do;13-15
Putters Andr;Autonomous Agents 2 Lab 3;Lab;A1.08;wo;13-15
Putters Andr;Data Mining Lecture 1;Lecture;B0.201;do;15-17
Putters Andr;Data Mining Lecture 2;Lecture;A1.04;do;13-15
Putters Andr;Data Mining Tutorial 2;Tutorial;C1.112;do;11-13
Putters Andr;Data Mining Lab 2;Lab;A1.10;do;9-11
Putters Andr;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Putters Andr;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
Putters Andr;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Putters Andr;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Putters Andr;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Putters Andr;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Putters Andr;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Putters Andr;Technology for games Tutorial 2;Tutorial;A1.08;di;11-13
Putters Luciana;Autonomous Agents 2 Lecture 1;Lecture;C1.112;di;13-15
Putters Luciana;Autonomous Agents 2 Lecture 2;Lecture;A1.04;di;15-17
Putters Luciana;Autonomous Agents 2 Tutorial 1;Tutorial;A1.08;vr;13-15
Putters Luciana;Autonomous Agents 2 Lab 2;Lab;A1.10;ma;9-11
Quik Semiha;Project Numerical Recipes Lab 1;Lab;C1.112;do;9-11
Quik Semiha;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Quik Semiha;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Quik Semiha;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Raaijmakers Haiko;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Raaijmakers Haiko;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
Raaijmakers Haiko;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
Raaijmakers Haiko;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
Raaijmakers Haiko;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Raaijmakers Haiko;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Raaijmakers Haiko;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Ramcharan Erdal;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Ramcharan Erdal;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Ramcharan Erdal;Project Genetic Algorithms Lab 3;Lab;A1.10;wo;15-17
Reek Adisa;Programmeren in Java 2 Lab 2;Lab;A1.08;wo;11-13
Reek Adisa;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Reek Adisa;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Reek Adisa;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Reek Adisa;Webprogrammeren en databases Lab 1;Lab;A1.04;ma;9-11
van Kommer Demelza;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
van Kommer Demelza;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
van Kommer Demelza;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
van Kommer Demelza;Bioinformatica Tutorial 3;Tutorial;C1.112;ma;13-15
van Kommer Demelza;Bioinformatica Lab 2;Lab;A1.08;ma;11-13
van Kommer Demelza;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
van Kommer Demelza;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
van Kommer Demelza;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
van Kommer Demelza;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Tip Bilal;Netwerken en systeembeveiliging Lab 2;Lab;B0.201;di;11-13
Wijnands Heiltje;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Wijnands Heiltje;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Wijnands Heiltje;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Wijnands Heiltje;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Wijnands Heiltje;Programmeren in Java 2 Lab 5;Lab;A1.08;di;15-17
Wijnands Heiltje;Project Numerical Recipes Lab 3;Lab;A1.04;wo;15-17
Tjeerdsma Sarena;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Tjeerdsma Sarena;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Tjeerdsma Sarena;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Tjeerdsma Sarena;Bioinformatica Tutorial 3;Tutorial;C1.112;ma;13-15
Tjeerdsma Sarena;Bioinformatica Lab 2;Lab;A1.08;ma;11-13
Tjeerdsma Sarena;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Tjeerdsma Sarena;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Tjeerdsma Sarena;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Tjeerdsma Sarena;Heuristieken 1 Tutorial 1;Tutorial;B0.201;vr;13-15
Tjeerdsma Sarena;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Tjeerdsma Sarena;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Tjeerdsma Sarena;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
Tjeerdsma Sarena;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Wijngaarden Marck;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Wijngaarden Marck;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Wijngaarden Marck;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Wijngaarden Marck;Collectieve Intelligentie Tutorial 3;Tutorial;C1.112;vr;13-15
Wijngaarden Marck;Collectieve Intelligentie Lab 1;Lab;C1.112;do;15-17
Wijngaarden Marck;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Wijngaarden Marck;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
Wijngaarden Marck;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Wijngaarden Marck;Moderne Databases Tutorial 3;Tutorial;B0.201;do;13-15
Wijngaarden Marck;Moderne Databases Lab 1;Lab;A1.04;wo;11-13
Wijngaarden Marck;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Wijngaarden Marck;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Wijngaarden Marck;Reflectie op de digitale cultuur Tutorial 3;Tutorial;B0.201;vr;11-13
Toetenel Hedwich;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
Toetenel Hedwich;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
Toetenel Hedwich;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Toetenel Hedwich;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Toetenel Hedwich;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Toetenel Hedwich;Webprogrammeren en databases Lab 1;Lab;A1.04;ma;9-11
Wijnsma Alexandra;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Wijnsma Alexandra;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Wijnsma Alexandra;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Wijnsma Alexandra;Netwerken en systeembeveiliging Lab 2;Lab;B0.201;di;11-13
Toren Samentha;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Toren Samentha;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
Toren Samentha;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Toren Samentha;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Wind Ihsane;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Wind Ihsane;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Wind Ihsane;Reflectie op de digitale cultuur Tutorial 3;Tutorial;B0.201;vr;11-13
Hoogerbrugge Christal;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
Hoogerbrugge Christal;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
Hoogerbrugge Christal;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Hoogerbrugge Christal;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Hoogerbrugge Christal;Software engineering Lab 2;Lab;B0.201;di;9-11
Hoogerbrugge Christal;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Hoogerbrugge Christal;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Hoogerbrugge Christal;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Hoogerbrugge Christal;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Traa Liza;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Traa Liza;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Traa Liza;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Traa Liza;Heuristieken 2 Tutorial 2;Tutorial;A1.06;ma;9-11
Winkelaar Yuna;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Winkelaar Yuna;Algoritmen en complexiteit Tutorial 2;Tutorial;A1.10;ma;11-13
Winkelaar Yuna;Algoritmen en complexiteit Lab 1;Lab;A1.06;do;13-15
Truijen Tom;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Truijen Tom;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Truijen Tom;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Truijen Tom;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Truijen Tom;Zoeken sturen en bewegen Lab 2;Lab;A1.04;ma;13-15
Wobbes Jacko;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Wobbes Jacko;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Wobbes Jacko;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Wobbes Jacko;Bioinformatica Tutorial 3;Tutorial;C1.112;ma;13-15
Wobbes Jacko;Bioinformatica Lab 3;Lab;A1.06;ma;11-13
Tun Jacey;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Tun Jacey;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Tun Jacey;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Woertman Aya;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Woertman Aya;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Woertman Aya;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Woertman Aya;Collectieve Intelligentie Tutorial 3;Tutorial;C1.112;vr;13-15
Woertman Aya;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Woertman Aya;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Woertman Aya;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
Woertman Aya;Informatie- en organisatieontwerp Lecture 1;Lecture;A1.06;wo;13-15
Woertman Aya;Informatie- en organisatieontwerp Lecture 2;Lecture;A1.06;do;11-13
Woertman Aya;Informatie- en organisatieontwerp Tutorial 2;Tutorial;A1.08;ma;9-11
Woertman Aya;Informatie- en organisatieontwerp Lab 2;Lab;A1.06;wo;15-17
Woertman Aya;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Woertman Aya;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Woertman Aya;Moderne Databases Lab 2;Lab;A1.08;di;9-11
Woertman Aya;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Woertman Aya;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Woertman Aya;Technology for games Tutorial 2;Tutorial;A1.08;di;11-13
Twigt Annamaria;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Twigt Annamaria;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Twigt Annamaria;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Twigt Annamaria;Moderne Databases Tutorial 3;Tutorial;B0.201;do;13-15
Twigt Annamaria;Moderne Databases Lab 1;Lab;A1.04;wo;11-13
Wolswijk Sayfeddine;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Wolswijk Sayfeddine;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Wolswijk Sayfeddine;Webprogrammeren en databases Tutorial 1;Tutorial;C1.112;di;15-17
Wolswijk Sayfeddine;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Ubbink Arina;Zoeken sturen en bewegen Lab 2;Lab;A1.04;ma;13-15
Wullink Frederikus;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Wullink Frederikus;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Wullink Frederikus;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Udo Emme;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Udo Emme;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Udo Emme;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Udo Emme;Collectieve Intelligentie Tutorial 2;Tutorial;A1.06;ma;15-17
Udo Emme;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Udo Emme;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Udo Emme;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
Udo Emme;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Udo Emme;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Udo Emme;Moderne Databases Lab 2;Lab;A1.08;di;9-11
Udo Emme;Zoeken sturen en bewegen Lab 3;Lab;A1.06;di;11-13
Yazici Gabrilla;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Yazici Gabrilla;Algoritmen en complexiteit Tutorial 1;Tutorial;B0.201;wo;9-11
Yazici Gabrilla;Algoritmen en complexiteit Lab 2;Lab;A1.10;do;11-13
Yazici Gabrilla;Compilerbouw practicum Lab 1;Lab;C0.110;do;9-11
Yazici Gabrilla;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Yazici Gabrilla;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Yazici Gabrilla;Reflectie op de digitale cultuur Tutorial 1;Tutorial;A1.10;do;13-15
Yazici Gabrilla;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Yazici Gabrilla;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Yazici Gabrilla;Software engineering Lab 1;Lab;C1.112;wo;13-15
Uitslag Felien;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Uitslag Felien;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Uitslag Felien;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Uitslag Felien;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Uitslag Felien;Collectieve Intelligentie Tutorial 2;Tutorial;A1.06;ma;15-17
Uitslag Felien;Collectieve Intelligentie Lab 4;Lab;C0.110;do;15-17
Uitslag Felien;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Uitslag Felien;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
Uitslag Felien;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Uitslag Felien;Heuristieken 2 Tutorial 1;Tutorial;B0.201;do;11-13
Yusuf Vanita;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Yusuf Vanita;Calculus 2 Tutorial 2;Tutorial;B0.201;ma;15-17
